datetime,symbol,open,high,low,close,volume
2022-03-31 13:00:00,NSE:NIFTY1!,17503.3,17511.9,17494.25,17506.75,143950.0
2022-03-31 13:15:00,NSE:NIFTY1!,17507.85,17534.0,17505.05,17521.0,293550.0
2022-03-31 13:30:00,NSE:NIFTY1!,17521.0,17525.5,17483.6,17483.6,173050.0
2022-03-31 13:45:00,NSE:NIFTY1!,17483.85,17505.35,17481.5,17490.75,207900.0
2022-03-31 14:00:00,NSE:NIFTY1!,17491.05,17502.9,17480.0,17487.4,119950.0
2022-03-31 14:15:00,NSE:NIFTY1!,17487.4,17490.0,17451.35,17459.8,373300.0
2022-03-31 14:30:00,NSE:NIFTY1!,17461.5,17494.8,17455.0,17494.75,271550.0
2022-03-31 14:45:00,NSE:NIFTY1!,17494.0,17494.0,17441.05,17451.05,277800.0
2022-03-31 15:00:00,NSE:NIFTY1!,17450.0,17473.95,17436.75,17457.5,332250.0
2022-03-31 15:15:00,NSE:NIFTY1!,17453.45,17475.0,17453.45,17467.55,352700.0
2022-03-31 15:30:00,NSE:NIFTY1!,17468.0,17471.95,17458.35,17463.75,416000.0
2022-04-01 09:30:00,NSE:NIFTY1!,17453.0,17544.0,17423.0,17509.9,1274750.0
2022-04-01 09:45:00,NSE:NIFTY1!,17509.5,17538.05,17502.0,17535.0,500450.0
2022-04-01 10:00:00,NSE:NIFTY1!,17535.45,17573.5,17533.0,17569.95,771450.0
2022-04-01 10:15:00,NSE:NIFTY1!,17570.2,17589.0,17563.8,17565.3,512800.0
2022-04-01 10:30:00,NSE:NIFTY1!,17564.9,17595.0,17564.4,17589.1,335500.0
2022-04-01 10:45:00,NSE:NIFTY1!,17587.15,17589.95,17572.9,17578.75,195050.0
2022-04-01 11:00:00,NSE:NIFTY1!,17578.75,17590.0,17570.0,17575.6,180400.0
2022-04-01 11:15:00,NSE:NIFTY1!,17573.65,17612.9,17563.25,17597.0,412700.0
2022-04-01 11:30:00,NSE:NIFTY1!,17597.0,17599.75,17577.0,17579.85,144600.0
2022-04-01 11:45:00,NSE:NIFTY1!,17579.0,17588.3,17572.0,17584.15,128600.0
2022-04-01 12:00:00,NSE:NIFTY1!,17585.2,17588.9,17575.0,17581.0,98450.0
2022-04-01 12:15:00,NSE:NIFTY1!,17581.2,17588.85,17560.0,17576.15,258900.0
2022-04-01 12:30:00,NSE:NIFTY1!,17576.35,17591.0,17562.9,17585.9,452950.0
2022-04-01 12:45:00,NSE:NIFTY1!,17586.85,17595.95,17582.0,17590.95,156200.0
2022-04-01 13:00:00,NSE:NIFTY1!,17589.9,17599.7,17585.0,17588.35,161950.0
2022-04-01 13:15:00,NSE:NIFTY1!,17587.75,17595.0,17578.1,17587.1,123900.0
2022-04-01 13:30:00,NSE:NIFTY1!,17588.2,17625.0,17585.25,17620.0,332300.0
2022-04-01 13:45:00,NSE:NIFTY1!,17619.55,17643.25,17619.55,17635.1,441850.0
2022-04-01 14:00:00,NSE:NIFTY1!,17636.0,17645.0,17626.0,17634.0,179450.0
2022-04-01 14:15:00,NSE:NIFTY1!,17633.6,17649.9,17631.35,17641.85,220950.0
2022-04-01 14:30:00,NSE:NIFTY1!,17641.95,17655.95,17631.35,17633.05,448500.0
2022-04-01 14:45:00,NSE:NIFTY1!,17634.55,17650.0,17625.0,17647.0,249250.0
2022-04-01 15:00:00,NSE:NIFTY1!,17648.0,17652.7,17631.1,17648.65,196800.0
2022-04-01 15:15:00,NSE:NIFTY1!,17649.0,17716.9,17648.8,17715.2,764600.0
2022-04-01 15:30:00,NSE:NIFTY1!,17715.15,17740.0,17712.2,17737.35,1070350.0
2022-04-04 09:30:00,NSE:NIFTY1!,17810.0,17958.0,17765.1,17926.6,1693500.0
2022-04-04 09:45:00,NSE:NIFTY1!,17927.6,17998.0,17927.6,17994.65,810100.0
2022-04-04 10:00:00,NSE:NIFTY1!,17996.65,18017.0,17984.0,18009.0,473350.0
2022-04-04 10:15:00,NSE:NIFTY1!,18010.05,18112.0,18005.3,18085.2,895450.0
2022-04-04 10:30:00,NSE:NIFTY1!,18089.7,18094.0,18070.05,18083.6,513200.0
2022-04-04 10:45:00,NSE:NIFTY1!,18085.0,18091.75,18057.05,18062.7,429100.0
2022-04-04 11:00:00,NSE:NIFTY1!,18062.7,18080.0,18025.0,18032.3,413750.0
2022-04-04 11:15:00,NSE:NIFTY1!,18033.9,18055.0,18003.9,18016.85,435400.0
2022-04-04 11:30:00,NSE:NIFTY1!,18017.95,18070.0,18015.0,18048.0,284750.0
2022-04-04 11:45:00,NSE:NIFTY1!,18049.3,18052.95,18002.55,18016.7,240500.0
2022-04-04 12:00:00,NSE:NIFTY1!,18016.8,18038.65,18013.0,18026.2,150900.0
2022-04-04 12:15:00,NSE:NIFTY1!,18023.8,18031.8,17974.0,17976.8,476550.0
2022-04-04 12:30:00,NSE:NIFTY1!,17975.7,17994.55,17952.55,17985.0,365350.0
2022-04-04 12:45:00,NSE:NIFTY1!,17986.05,17987.0,17951.0,17955.65,401900.0
2022-04-04 13:00:00,NSE:NIFTY1!,17955.7,17968.65,17923.75,17960.6,641250.0
2022-04-04 13:15:00,NSE:NIFTY1!,17965.0,18022.3,17965.0,18017.0,520950.0
2022-04-04 13:30:00,NSE:NIFTY1!,18014.0,18046.8,18005.2,18041.1,399250.0
2022-04-04 13:45:00,NSE:NIFTY1!,18043.0,18054.0,18021.0,18026.0,315100.0
2022-04-04 14:00:00,NSE:NIFTY1!,18025.3,18053.35,18024.8,18043.3,220300.0
2022-04-04 14:15:00,NSE:NIFTY1!,18045.0,18062.8,18031.0,18044.0,266100.0
2022-04-04 14:30:00,NSE:NIFTY1!,18044.7,18074.3,18040.1,18070.0,283450.0
2022-04-04 14:45:00,NSE:NIFTY1!,18068.0,18115.85,18068.0,18115.55,563450.0
2022-04-04 15:00:00,NSE:NIFTY1!,18116.5,18121.25,18095.25,18111.85,416500.0
2022-04-04 15:15:00,NSE:NIFTY1!,18111.95,18119.0,18080.0,18101.6,385050.0
2022-04-04 15:30:00,NSE:NIFTY1!,18101.25,18112.75,18083.3,18092.0,732950.0
2022-04-05 09:30:00,NSE:NIFTY1!,18161.1,18173.8,18071.5,18115.1,1144750.0
2022-04-05 09:45:00,NSE:NIFTY1!,18115.1,18120.0,18038.55,18043.35,726550.0
2022-04-05 10:00:00,NSE:NIFTY1!,18040.0,18071.2,18031.15,18051.55,418050.0
2022-04-05 10:15:00,NSE:NIFTY1!,18045.35,18069.0,18032.95,18058.85,253600.0
2022-04-05 10:30:00,NSE:NIFTY1!,18056.8,18080.0,18046.65,18077.5,248350.0
2022-04-05 10:45:00,NSE:NIFTY1!,18077.9,18082.85,18022.0,18040.0,351650.0
2022-04-05 11:00:00,NSE:NIFTY1!,18036.05,18068.45,18035.2,18065.1,172400.0
2022-04-05 11:15:00,NSE:NIFTY1!,18065.0,18102.15,18061.2,18075.8,340950.0
2022-04-05 11:30:00,NSE:NIFTY1!,18076.55,18084.85,18062.8,18080.0,88850.0
2022-04-05 11:45:00,NSE:NIFTY1!,18080.0,18093.8,18071.8,18084.65,165250.0
2022-04-05 12:00:00,NSE:NIFTY1!,18085.45,18092.0,18071.1,18078.9,91450.0
2022-04-05 12:15:00,NSE:NIFTY1!,18080.0,18092.0,18072.0,18086.3,120850.0
2022-04-05 12:30:00,NSE:NIFTY1!,18087.35,18093.0,18052.05,18064.45,216100.0
2022-04-05 12:45:00,NSE:NIFTY1!,18062.15,18079.0,18055.1,18068.0,245150.0
2022-04-05 13:00:00,NSE:NIFTY1!,18068.0,18086.0,18066.0,18081.0,105300.0
2022-04-05 13:15:00,NSE:NIFTY1!,18081.05,18153.45,18081.05,18153.45,690650.0
2022-04-05 13:30:00,NSE:NIFTY1!,18154.95,18169.35,18137.8,18159.85,438950.0
2022-04-05 13:45:00,NSE:NIFTY1!,18160.0,18171.45,18126.65,18145.4,356100.0
2022-04-05 14:00:00,NSE:NIFTY1!,18147.0,18152.4,18094.0,18094.0,338900.0
2022-04-05 14:15:00,NSE:NIFTY1!,18088.1,18099.55,18047.1,18072.0,711450.0
2022-04-05 14:30:00,NSE:NIFTY1!,18070.7,18089.35,18039.95,18055.85,400750.0
2022-04-05 14:45:00,NSE:NIFTY1!,18055.9,18094.0,18050.45,18081.05,232700.0
2022-04-05 15:00:00,NSE:NIFTY1!,18079.0,18080.3,18050.1,18067.0,211600.0
2022-04-05 15:15:00,NSE:NIFTY1!,18067.0,18075.6,18010.1,18014.3,589900.0
2022-04-05 15:30:00,NSE:NIFTY1!,18013.55,18027.3,17990.1,17996.35,992900.0
2022-04-06 09:30:00,NSE:NIFTY1!,17897.0,17947.7,17850.55,17905.0,1531950.0
2022-04-06 09:45:00,NSE:NIFTY1!,17901.35,17932.0,17894.45,17906.0,393700.0
2022-04-06 10:00:00,NSE:NIFTY1!,17906.0,17909.25,17875.0,17877.45,449500.0
2022-04-06 10:15:00,NSE:NIFTY1!,17876.6,17894.7,17863.25,17890.0,417600.0
2022-04-06 10:30:00,NSE:NIFTY1!,17889.4,17906.0,17881.65,17885.0,298100.0
2022-04-06 10:45:00,NSE:NIFTY1!,17886.75,17897.5,17837.0,17863.75,635850.0
2022-04-06 11:00:00,NSE:NIFTY1!,17860.95,17872.7,17848.1,17869.85,453750.0
2022-04-06 11:15:00,NSE:NIFTY1!,17868.7,17884.0,17856.9,17878.85,392200.0
2022-04-06 11:30:00,NSE:NIFTY1!,17884.0,17888.0,17866.55,17876.15,325850.0
2022-04-06 11:45:00,NSE:NIFTY1!,17874.65,17884.9,17866.05,17877.05,187000.0
2022-04-06 12:00:00,NSE:NIFTY1!,17876.0,17925.0,17870.55,17925.0,402800.0
2022-04-06 12:15:00,NSE:NIFTY1!,17926.0,17933.5,17912.0,17915.0,276450.0
2022-04-06 12:30:00,NSE:NIFTY1!,17915.0,17941.6,17906.2,17920.0,250350.0
2022-04-06 12:45:00,NSE:NIFTY1!,17918.0,17964.8,17918.0,17956.6,339600.0
2022-04-06 13:00:00,NSE:NIFTY1!,17957.5,17963.15,17911.3,17911.3,294900.0
2022-04-06 13:15:00,NSE:NIFTY1!,17908.5,17927.0,17868.0,17889.0,475750.0
2022-04-06 13:30:00,NSE:NIFTY1!,17890.0,17892.85,17842.65,17844.0,373450.0
2022-04-06 13:45:00,NSE:NIFTY1!,17842.6,17886.9,17840.25,17885.3,323300.0
2022-04-06 14:00:00,NSE:NIFTY1!,17885.4,17897.05,17856.0,17875.0,212800.0
2022-04-06 14:15:00,NSE:NIFTY1!,17876.0,17886.8,17852.5,17856.8,181650.0
2022-04-06 14:30:00,NSE:NIFTY1!,17856.3,17895.0,17854.0,17891.65,219050.0
2022-04-06 14:45:00,NSE:NIFTY1!,17891.65,17907.5,17866.85,17872.0,359050.0
2022-04-06 15:00:00,NSE:NIFTY1!,17871.4,17887.7,17841.75,17846.3,280100.0
2022-04-06 15:15:00,NSE:NIFTY1!,17849.95,17894.8,17849.7,17871.15,398200.0
2022-04-06 15:30:00,NSE:NIFTY1!,17872.1,17875.0,17857.35,17864.95,741050.0
2022-04-07 09:30:00,NSE:NIFTY1!,17768.0,17802.5,17754.4,17757.6,1297500.0
2022-04-07 09:45:00,NSE:NIFTY1!,17757.4,17783.35,17752.6,17776.9,658550.0
2022-04-07 10:00:00,NSE:NIFTY1!,17777.55,17790.0,17771.1,17779.25,302700.0
2022-04-07 10:15:00,NSE:NIFTY1!,17779.35,17789.0,17765.0,17784.2,292900.0
2022-04-07 10:30:00,NSE:NIFTY1!,17785.1,17806.95,17744.6,17749.6,447250.0
2022-04-07 10:45:00,NSE:NIFTY1!,17749.8,17762.4,17735.0,17759.05,409600.0
2022-04-07 11:00:00,NSE:NIFTY1!,17758.2,17761.9,17738.0,17740.2,172250.0
2022-04-07 11:15:00,NSE:NIFTY1!,17744.0,17774.0,17742.15,17756.8,274600.0
2022-04-07 11:30:00,NSE:NIFTY1!,17759.0,17784.3,17750.0,17784.0,270750.0
2022-04-07 11:45:00,NSE:NIFTY1!,17784.85,17800.85,17774.0,17784.4,337450.0
2022-04-07 12:00:00,NSE:NIFTY1!,17783.35,17825.0,17783.35,17823.15,439150.0
2022-04-07 12:15:00,NSE:NIFTY1!,17825.0,17848.0,17820.85,17837.0,517750.0
2022-04-07 12:30:00,NSE:NIFTY1!,17837.2,17854.15,17815.05,17852.0,368600.0
2022-04-07 12:45:00,NSE:NIFTY1!,17851.85,17866.3,17841.0,17857.9,359050.0
2022-04-07 13:00:00,NSE:NIFTY1!,17860.0,17861.05,17822.0,17840.95,307450.0
2022-04-07 13:15:00,NSE:NIFTY1!,17841.75,17851.95,17823.55,17827.85,195600.0
2022-04-07 13:30:00,NSE:NIFTY1!,17828.4,17835.6,17806.5,17806.5,183250.0
2022-04-07 13:45:00,NSE:NIFTY1!,17806.75,17808.15,17774.65,17776.5,514350.0
2022-04-07 14:00:00,NSE:NIFTY1!,17774.6,17774.6,17723.8,17743.1,857000.0
2022-04-07 14:15:00,NSE:NIFTY1!,17742.25,17763.15,17707.0,17715.1,460650.0
2022-04-07 14:30:00,NSE:NIFTY1!,17716.4,17742.95,17693.25,17739.3,547050.0
2022-04-07 14:45:00,NSE:NIFTY1!,17739.35,17742.3,17706.8,17710.8,308750.0
2022-04-07 15:00:00,NSE:NIFTY1!,17711.95,17733.95,17706.25,17718.0,245400.0
2022-04-07 15:15:00,NSE:NIFTY1!,17718.5,17750.95,17702.3,17720.75,693800.0
2022-04-07 15:30:00,NSE:NIFTY1!,17720.75,17743.4,17717.55,17740.0,815700.0
2022-04-08 09:30:00,NSE:NIFTY1!,17745.0,17774.75,17693.1,17706.65,687900.0
2022-04-08 09:45:00,NSE:NIFTY1!,17706.0,17722.7,17686.0,17705.65,421700.0
2022-04-08 10:00:00,NSE:NIFTY1!,17705.7,17729.8,17667.0,17715.85,524850.0
2022-04-08 10:15:00,NSE:NIFTY1!,17716.1,17754.65,17691.95,17739.1,557150.0
2022-04-08 10:30:00,NSE:NIFTY1!,17737.15,17744.0,17656.3,17705.05,568050.0
2022-04-08 10:45:00,NSE:NIFTY1!,17704.0,17723.9,17681.55,17709.95,265600.0
2022-04-08 11:00:00,NSE:NIFTY1!,17711.2,17747.0,17705.1,17737.7,221800.0
2022-04-08 11:15:00,NSE:NIFTY1!,17740.0,17744.4,17696.0,17702.0,227600.0
2022-04-08 11:30:00,NSE:NIFTY1!,17703.6,17716.85,17685.0,17700.8,179350.0
2022-04-08 11:45:00,NSE:NIFTY1!,17701.0,17728.0,17697.0,17723.0,148950.0
2022-04-08 12:00:00,NSE:NIFTY1!,17723.0,17769.95,17715.9,17765.0,430650.0
2022-04-08 12:15:00,NSE:NIFTY1!,17765.0,17809.95,17765.0,17797.65,710550.0
2022-04-08 12:30:00,NSE:NIFTY1!,17795.75,17843.0,17795.75,17823.6,773200.0
2022-04-08 12:45:00,NSE:NIFTY1!,17825.6,17836.15,17800.1,17825.75,418500.0
2022-04-08 13:00:00,NSE:NIFTY1!,17825.0,17833.95,17783.7,17792.8,318900.0
2022-04-08 13:15:00,NSE:NIFTY1!,17794.7,17828.4,17777.75,17818.65,282950.0
2022-04-08 13:30:00,NSE:NIFTY1!,17817.85,17827.6,17802.0,17821.8,164250.0
2022-04-08 13:45:00,NSE:NIFTY1!,17822.3,17883.9,17812.35,17870.6,920350.0
2022-04-08 14:00:00,NSE:NIFTY1!,17871.2,17894.85,17857.25,17890.6,473450.0
2022-04-08 14:15:00,NSE:NIFTY1!,17892.0,17944.8,17892.0,17931.1,997850.0
2022-04-08 14:30:00,NSE:NIFTY1!,17933.65,17936.95,17903.45,17912.8,391250.0
2022-04-08 14:45:00,NSE:NIFTY1!,17912.4,17927.0,17902.1,17905.75,320450.0
2022-04-08 15:00:00,NSE:NIFTY1!,17908.75,17931.55,17903.9,17914.0,259200.0
2022-04-08 15:15:00,NSE:NIFTY1!,17912.4,17918.1,17855.0,17857.95,658600.0
2022-04-08 15:30:00,NSE:NIFTY1!,17858.0,17896.0,17856.35,17894.0,701300.0
2022-04-11 09:30:00,NSE:NIFTY1!,17781.5,17813.95,17715.1,17728.55,1689400.0
2022-04-11 09:45:00,NSE:NIFTY1!,17725.8,17749.55,17690.35,17710.1,1081100.0
2022-04-11 10:00:00,NSE:NIFTY1!,17709.75,17741.7,17703.0,17737.95,514650.0
2022-04-11 10:15:00,NSE:NIFTY1!,17737.35,17757.0,17722.0,17745.6,477800.0
2022-04-11 10:30:00,NSE:NIFTY1!,17746.3,17767.15,17728.4,17754.35,314900.0
2022-04-11 10:45:00,NSE:NIFTY1!,17755.0,17756.85,17723.25,17725.5,261100.0
2022-04-11 11:00:00,NSE:NIFTY1!,17725.0,17734.9,17702.1,17720.0,288900.0
2022-04-11 11:15:00,NSE:NIFTY1!,17720.5,17732.0,17700.0,17722.3,294650.0
2022-04-11 11:30:00,NSE:NIFTY1!,17721.95,17741.0,17714.65,17732.25,294100.0
2022-04-11 11:45:00,NSE:NIFTY1!,17735.0,17754.05,17728.0,17753.0,174050.0
2022-04-11 12:00:00,NSE:NIFTY1!,17753.0,17758.5,17741.05,17752.0,191100.0
2022-04-11 12:15:00,NSE:NIFTY1!,17752.95,17772.5,17735.8,17767.9,302350.0
2022-04-11 12:30:00,NSE:NIFTY1!,17769.0,17788.6,17742.0,17742.35,447850.0
2022-04-11 12:45:00,NSE:NIFTY1!,17742.65,17753.0,17723.35,17730.0,271800.0
2022-04-11 13:00:00,NSE:NIFTY1!,17728.8,17788.65,17724.1,17788.65,230600.0
2022-04-11 13:15:00,NSE:NIFTY1!,17785.9,17800.8,17775.1,17791.5,416400.0
2022-04-11 13:30:00,NSE:NIFTY1!,17790.85,17818.9,17783.65,17795.55,405400.0
2022-04-11 13:45:00,NSE:NIFTY1!,17798.45,17829.95,17785.6,17786.1,400200.0
2022-04-11 14:00:00,NSE:NIFTY1!,17784.45,17796.65,17760.0,17764.0,336300.0
2022-04-11 14:15:00,NSE:NIFTY1!,17763.15,17794.75,17750.0,17781.65,304800.0
2022-04-11 14:30:00,NSE:NIFTY1!,17782.0,17794.0,17763.35,17784.7,139050.0
2022-04-11 14:45:00,NSE:NIFTY1!,17787.9,17792.05,17744.0,17744.05,290650.0
2022-04-11 15:00:00,NSE:NIFTY1!,17743.4,17754.2,17716.0,17733.7,420950.0
2022-04-11 15:15:00,NSE:NIFTY1!,17735.65,17744.5,17695.0,17734.8,613650.0
2022-04-11 15:30:00,NSE:NIFTY1!,17733.45,17741.9,17720.85,17727.9,630850.0
2022-04-12 09:30:00,NSE:NIFTY1!,17600.1,17626.75,17575.0,17611.7,1393900.0
2022-04-12 09:45:00,NSE:NIFTY1!,17613.9,17614.4,17556.0,17592.0,866650.0
2022-04-12 10:00:00,NSE:NIFTY1!,17592.0,17598.8,17552.0,17555.0,480050.0
2022-04-12 10:15:00,NSE:NIFTY1!,17553.1,17557.0,17526.65,17534.95,545150.0
2022-04-12 10:30:00,NSE:NIFTY1!,17532.2,17533.55,17505.0,17520.0,649250.0
2022-04-12 10:45:00,NSE:NIFTY1!,17520.3,17560.0,17517.35,17555.0,459250.0
2022-04-12 11:00:00,NSE:NIFTY1!,17554.5,17565.05,17537.75,17548.45,213900.0
2022-04-12 11:15:00,NSE:NIFTY1!,17549.0,17562.95,17543.15,17549.4,148050.0
2022-04-12 11:30:00,NSE:NIFTY1!,17547.55,17559.0,17536.55,17548.0,140850.0
2022-04-12 11:45:00,NSE:NIFTY1!,17545.85,17570.9,17527.6,17568.65,346550.0
2022-04-12 12:00:00,NSE:NIFTY1!,17569.0,17579.25,17556.8,17569.9,178450.0
2022-04-12 12:15:00,NSE:NIFTY1!,17570.95,17580.0,17560.0,17564.6,158400.0
2022-04-12 12:30:00,NSE:NIFTY1!,17565.0,17577.55,17540.0,17545.75,331300.0
2022-04-12 12:45:00,NSE:NIFTY1!,17545.75,17556.85,17519.55,17548.15,256300.0
2022-04-12 13:00:00,NSE:NIFTY1!,17548.3,17549.4,17521.05,17548.05,218200.0
2022-04-12 13:15:00,NSE:NIFTY1!,17547.4,17547.4,17505.8,17507.05,273250.0
2022-04-12 13:30:00,NSE:NIFTY1!,17505.7,17528.8,17501.0,17507.25,290250.0
2022-04-12 13:45:00,NSE:NIFTY1!,17508.2,17520.65,17485.55,17490.1,460700.0
2022-04-12 14:00:00,NSE:NIFTY1!,17489.25,17534.3,17482.0,17533.0,555400.0
2022-04-12 14:15:00,NSE:NIFTY1!,17534.0,17592.95,17530.1,17587.0,845750.0
2022-04-12 14:30:00,NSE:NIFTY1!,17587.95,17622.75,17578.0,17613.6,763800.0
2022-04-12 14:45:00,NSE:NIFTY1!,17613.95,17632.45,17602.2,17628.65,503650.0
2022-04-12 15:00:00,NSE:NIFTY1!,17628.25,17634.2,17591.1,17605.2,413550.0
2022-04-12 15:15:00,NSE:NIFTY1!,17607.45,17614.9,17573.1,17577.75,506300.0
2022-04-12 15:30:00,NSE:NIFTY1!,17575.95,17579.95,17556.25,17561.3,643350.0
2022-04-13 09:30:00,NSE:NIFTY1!,17615.75,17693.25,17605.05,17691.0,1302900.0
2022-04-13 09:45:00,NSE:NIFTY1!,17691.0,17704.8,17671.65,17672.1,1227100.0
2022-04-13 10:00:00,NSE:NIFTY1!,17672.3,17679.4,17644.05,17653.85,347250.0
2022-04-13 10:15:00,NSE:NIFTY1!,17652.45,17655.75,17595.1,17596.75,545850.0
2022-04-13 10:30:00,NSE:NIFTY1!,17595.45,17619.45,17567.0,17584.95,544350.0
2022-04-13 10:45:00,NSE:NIFTY1!,17583.6,17611.35,17575.0,17585.05,298350.0
2022-04-13 11:00:00,NSE:NIFTY1!,17583.5,17600.4,17572.55,17586.0,309350.0
2022-04-13 11:15:00,NSE:NIFTY1!,17589.45,17601.5,17574.5,17587.0,206050.0
2022-04-13 11:30:00,NSE:NIFTY1!,17585.6,17601.35,17581.9,17598.7,199350.0
2022-04-13 11:45:00,NSE:NIFTY1!,17597.0,17609.0,17551.0,17551.25,403050.0
2022-04-13 12:00:00,NSE:NIFTY1!,17551.3,17578.8,17527.0,17562.0,395550.0
2022-04-13 12:15:00,NSE:NIFTY1!,17561.9,17571.0,17512.25,17515.0,378550.0
2022-04-13 12:30:00,NSE:NIFTY1!,17512.0,17529.55,17505.0,17507.0,411800.0
2022-04-13 12:45:00,NSE:NIFTY1!,17507.0,17540.0,17488.4,17528.8,397900.0
2022-04-13 13:00:00,NSE:NIFTY1!,17529.0,17534.85,17503.3,17517.0,224300.0
2022-04-13 13:15:00,NSE:NIFTY1!,17517.65,17549.8,17498.95,17548.3,280850.0
2022-04-13 13:30:00,NSE:NIFTY1!,17547.75,17559.55,17522.35,17527.35,259550.0
2022-04-13 13:45:00,NSE:NIFTY1!,17528.35,17548.35,17519.25,17525.35,175650.0
2022-04-13 14:00:00,NSE:NIFTY1!,17525.15,17539.55,17510.0,17527.95,140150.0
2022-04-13 14:15:00,NSE:NIFTY1!,17529.0,17554.85,17516.15,17553.0,217300.0
2022-04-13 14:30:00,NSE:NIFTY1!,17551.45,17570.4,17527.2,17549.05,292700.0
2022-04-13 14:45:00,NSE:NIFTY1!,17552.95,17570.0,17536.25,17561.9,212650.0
2022-04-13 15:00:00,NSE:NIFTY1!,17561.5,17567.0,17538.55,17539.4,215650.0
2022-04-13 15:15:00,NSE:NIFTY1!,17536.6,17547.5,17510.0,17511.55,539100.0
2022-04-13 15:30:00,NSE:NIFTY1!,17513.55,17528.3,17505.0,17506.05,841400.0
2022-04-18 09:30:00,NSE:NIFTY1!,17221.15,17286.7,17220.05,17264.45,1801600.0
2022-04-18 09:45:00,NSE:NIFTY1!,17266.3,17273.15,17230.15,17265.25,698600.0
2022-04-18 10:00:00,NSE:NIFTY1!,17265.0,17268.0,17222.45,17245.2,405550.0
2022-04-18 10:15:00,NSE:NIFTY1!,17242.2,17249.0,17180.05,17196.25,659050.0
2022-04-18 10:30:00,NSE:NIFTY1!,17192.0,17198.45,17172.05,17180.9,369400.0
2022-04-18 10:45:00,NSE:NIFTY1!,17180.0,17217.7,17175.75,17209.1,377250.0
2022-04-18 11:00:00,NSE:NIFTY1!,17210.0,17211.55,17180.6,17187.95,162850.0
2022-04-18 11:15:00,NSE:NIFTY1!,17187.95,17205.0,17186.5,17203.55,165850.0
2022-04-18 11:30:00,NSE:NIFTY1!,17204.0,17227.45,17193.35,17216.65,210450.0
